stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,geo_node_id,stop_code
663s0225,"Clarendon Hills/63rd",,41.7740141,-87.9547168,,29411,29411
663s0230,"Clarendon Hills/Stanhope",,41.7755651,-87.955249,,24888,24888
663s0235,"Clarendon Hills/The Knolls/Chatelaine",,41.7771065,-87.9553075,,24889,24889
663s0240,"Clarendon Hills/61st",,41.7778106,-87.9553258,,24890,24890
663s0245,"Lincoln Oaks/Clarendon Hills",,41.7785801,-87.9551704,,24891,24891
663s0250,"Lincoln Oaks/Tennis Court",,41.7781526,-87.9521773,,24892,24892
663s0255,"Lincoln Oaks/Knollwood",,41.7781905,-87.9488623,,24893,24893
663s0265,"Stewart/Ascot",,41.7794241,-87.948907,,24894,24894
663s0275,"Stewart/Macarthur",,41.7805648,-87.9507713,,24895,24895
663s0280,"Holmes/59th",,41.7815926,-87.9506446,,24896,24896
663s0285,"Holmes/58th Pl.",,41.7824773,-87.9506728,,24897,24897
663s0290,"Holmes/58th St.",,41.7833913,-87.9507066,,24898,24898
663s0305,"Holmes/Carlysle",,41.7847256,-87.9507443,,24900,24900
663s0310,"Holmes/Willowcreek/57th",,41.7851823,-87.9507708,,24901,24901
663s0315,"Holmes/56th Pl.",,41.7860916,-87.9507983,,24902,24902
663s0325,"Holmes/56th St.",,41.7870043,-87.9508268,,24904,24904
663s0330,"Holmes/55th",,41.7887725,-87.9508006,,24905,24905
663s0340,"Holmes/Sheridan",,41.7908958,-87.9507988,,24907,24907
663s0345,"Holmes/Eastern",,41.7948435,-87.9509868,,24908,24908
664n0001,"Mockingbird/Clarendon Hills",,41.7172323,-87.9529841,,29412,29412
664n0002,"Mockingbird/Kingery Quarter",,41.7174019,-87.9524678,,29413,29413
664n0003,"Mockingbird/Ivy",,41.7175228,-87.9509771,,29414,29414
664n0004,"Mockingbird/Hyacinth",,41.7172221,-87.9484491,,29415,29415
664n0005,"Mockingbird/Lilac",,41.7173355,-87.9464363,,24909,24909
664n0010,"Lilac/Honeysuckle Rose",,41.7192136,-87.9459356,,24910,24910
664n0015,"Honeysuckle Rose/Hyacinth",,41.7193231,-87.9474058,,24911,24911
664n0020,"Honeysuckle Rose/Ivy",,41.720186,-87.9499308,,24912,24912
664n0025,"Ivy/Kingery Quarter",,41.7213605,-87.95014,,24913,24913
664n0030,"Kingery Quarter/Clarendon Hills",,41.7213623,-87.95316,,24914,24914
664n0035,"Clarendon Hills/91st",,41.7228943,-87.9533646,,24915,24915
664n0040,"Clarendon Hills/Jason",,41.7244281,-87.9535111,,24916,24916
664n0045,"Clarendon Hills/90th/Burr Oak",,41.7252543,-87.9535508,,24917,24917
664n0050,"Clarendon Hills/89th/Terry",,41.7261561,-87.9535806,,24918,24918
664n0055,"Clarendon Hills/87th",,41.7301978,-87.9536946,,24919,24919
664n0065,"Clarendon Hills/Fern",,41.7354071,-87.9538791,,24921,24921
664n0075,"Clarendon Hills/N. Frontage",,41.7401135,-87.953906,,24923,24923
664n0080,"Clarendon Hills/81st",,41.7411981,-87.953953,,24924,24924
664n0085,"Clarendon Hills/80th",,41.7426361,-87.9539845,,24925,24925
664n0090,"Clarendon Hills/79th",,41.7450673,-87.9545064,,24926,24926
664n0095,"79th/Sugarbush",,41.7452368,-87.955029,,24927,24927
664n0100,"79th/Cherry Tree",,41.7454218,-87.9561823,,24928,24928
664n0105,"79th/Blackberry",,41.7453943,-87.9572474,,24929,24929
664n0110,"79th/Sawyer",,41.7452431,-87.9595313,,24930,24930
664n0115,"79th/Farmingdale",,41.7452058,-87.9607683,,24931,24931
664n0120,"Farmingdale/Honey Locust",,41.7459611,-87.9608228,,24932,24932
664n0130,"Farmingdale/Chippewa",,41.7498044,-87.9610828,,24934,24934
664n0135,"Farmingdale/Walnut",,41.7503413,-87.9613653,,24935,24935
664n0140,"Farmingdale/75th",,41.7517743,-87.9616896,,24936,24936
664n0145,"75th/Sheridan",,41.7520018,-87.9589595,,24937,24937
664n0150,"75th/Tennessee",,41.7520528,-87.9568091,,24938,24938
664n0155,"75th/Clarendon Hills",,41.7526183,-87.9543981,,24939,24939
664n0165,"Clarendon Hills/Elm",,41.7548133,-87.954475,,24941,24941
664n0170,"Clarendon Hills/Janet",,41.7557196,-87.9545058,,24942,24942
664n0175,"Clarendon Hills/Plainfield",,41.7568645,-87.954534,,24943,24943
664n0180,"Clarendon Hills/Roger",,41.7587638,-87.9546016,,24944,24944
664n0185,"Clarendon Hills/71st",,41.7593901,-87.9546158,,24945,24945
664s0005,"Lilac/Mockingbird",,41.7172483,-87.9465653,,24953,24953
664s0010,"Honeysuckle Rose/Lilac",,41.7192926,-87.9460461,,24954,24954
664s0015,"Honeysuckle Rose/Hyacinth",,41.7192543,-87.9476235,,24955,24955
664s0020,"Ivy/Honeysuckle Rose",,41.7203423,-87.9501198,,24956,24956
664s0025,"Kingery Quarter/Ivy",,41.7213788,-87.9503966,,24957,24957
664s0030,"Clarendon Hills/Kingery Quarter",,41.7212991,-87.9529978,,24958,24958
664s0035,"Clarendon Hills/91st",,41.7232151,-87.9535571,,24959,24959
664s0040,"Clerendon Hills/Jason",,41.7246218,-87.9536001,,24960,24960
664s0045,"Clarendon Hills/90th/Burr Oak",,41.7255218,-87.9536263,,24961,24961
664s0055,"Clarendon Hills/89th/Terry",,41.726363,-87.9536511,,24963,24963
664s0060,"Clarendon Hills/87th",,41.7304796,-87.9537828,,24964,24964
664s0070,"Clarendon Hills/Fern",,41.7356501,-87.9539725,,24966,24966
664s0080,"Clarendon Hills/N. Frontage",,41.7403598,-87.9540148,,24968,24968
664s0085,"Clarendon Hills/81st",,41.7414496,-87.9540143,,24969,24969
664s0090,"Clarendon Hills/80th",,41.7427915,-87.9540411,,24970,24970
664s0095,"79th/Clarendon Hills",,41.7449726,-87.9543231,,24971,24971
664s0100,"79th/Sugarbush",,41.7452546,-87.9552948,,24972,24972
664s0105,"79th/Cherry Tree",,41.7453456,-87.9564516,,24973,24973
664s0110,"79th/Blackberry",,41.7452873,-87.957471,,24974,24974
664s0115,"79th/Sawyer",,41.7451468,-87.9597713,,24975,24975
664s0120,"Farmingdale/79th",,41.7452998,-87.9609345,,24976,24976
664s0125,"Farmingdale/Honey Locust",,41.7461931,-87.9608891,,24977,24977
664s0135,"Farmingdale/Chippewa",,41.750009,-87.9613126,,24979,24979
664s0140,"Farmingdale/Walnut",,41.7505366,-87.9616408,,24980,24980
664s0145,"75th/Farmingdale",,41.7517136,-87.9619296,,24981,24981
664s0150,"75th/Sheridan",,41.752298,-87.9585538,,24982,24982
664s0155,"75th/Tennessee",,41.7523295,-87.9565995,,24983,24983
664s0160,"Clarendon Hills/75th",,41.7524543,-87.9545111,,24984,24984
664s0170,"Clarendon Hills/Elm",,41.7548848,-87.9545918,,24986,24986
664s0175,"Clarendon Hills/Janet",,41.7560296,-87.9546301,,24987,24987
664s0180,"Clarendon Hills/Plainfield",,41.7572431,-87.9546668,,24988,24988
664s0185,"Clarendon Hills/Roger",,41.7589631,-87.9547271,,24989,24989
664s0215,"Clarendon Hills/67th",,41.7668723,-87.9549878,,24995,24995
665n0005,"Captons/Frontage",,41.7359641,-87.9727391,,24997,24997
665n0010,"Frontage/Hinswood",,41.7368544,-87.9726801,,24998,24998
665n0015,"Hinswood/Ripple Ridge",,41.7373948,-87.9712093,,24999,24999
665n0020,"Ripple Ridge/Mystic Trace",,41.7370361,-87.9682563,,25000,25000
665n0025,"Mystic Trace/Frontage",,41.7345803,-87.9683188,,25001,25001
665n0030,"Frontage/Nantucket",,41.7350445,-87.9647905,,25002,25002
665n0035,"Frontage/Woodland",,41.7354593,-87.962572,,25003,25003
665n0040,"Frontage/Portsmouth",,41.7360483,-87.9612948,,25004,25004
665n0045,"Portsmouth/Sawyer",,41.7386868,-87.9613825,,25005,25005
665n0050,"Portsmouth/Farmingdale",,41.7394103,-87.961488,,25006,25006
665n0055,"Portsmouth/Arrow",,41.7400951,-87.962089,,25007,25007
665n0060,"Portsmouth/Wittington",,41.7404251,-87.9628819,,25008,25008
665n0065,"Portsmouth/Nantucket",,41.7407556,-87.964245,,25009,25009
665n0075,"Nantucket/Concord",,41.7425583,-87.9643211,,25011,25011
665n0080,"Nantucket/Earl",,41.7434183,-87.9643533,,25012,25012
665n0085,"Nantucket/Sutton",,41.7442106,-87.9643591,,25013,25013
665n0090,"Nantucket/79th",,41.7450356,-87.9644094,,25014,25014
665n0095,"Nantucket/Andermann",,41.7474066,-87.9645395,,25015,25015
665n0100,"Nantucket/Walnut",,41.7495925,-87.9646186,,25016,25016
665n0105,"Walnut/Comstock",,41.7497523,-87.9656991,,25017,25017
665n0110,"Walnut/Hayenga",,41.7497208,-87.9667815,,25018,25018
665n0115,"Walnut/Stratford",,41.7496996,-87.9682534,,25019,25019
665n0120,"Walnut/Warwick",,41.7493706,-87.9694571,,25020,25020
665n0122,"Warwick/Brookhaven",,41.749581,-87.9701946,,29416,29416
665n0125,"Warwick/Janet",,41.7499081,-87.9705911,,25021,25021
665n0130,"Janet/Linden",,41.7495643,-87.9719226,,25022,25022
665n0135,"Linden/Plainfield",,41.7499076,-87.9723146,,25023,25023
665n0138,"Plainfield/Cass",,41.7497196,-87.9735023,,29417,29417
665n0140,"Plainfield/Lester",,41.7486591,-87.9763401,,25024,25024
665n0145,"Plainfield/Adams",,41.748234,-87.9774768,,25025,25025
665n0155,"Adams/77th",,41.7485158,-87.9778521,,25026,25026
665n0160,"Adams/Grant/Sequoia",,41.7493558,-87.9779468,,25027,25027
665n0165,"Adams/75th",,41.7514871,-87.9779983,,25028,25028
665n0175,"Adams/73rd Pl.",,41.7539148,-87.9780631,,25030,25030
665n0180,"73rd/Grant (S)",,41.7547421,-87.9752331,,25031,25031
665n0185,"Grant/73rd (N)",,41.7550218,-87.9757998,,25032,25032
665n0190,"73rd/Washington",,41.7550343,-87.9792799,,25033,25033
665n0195,"73rd/Hudson",,41.7550081,-87.9804889,,25034,25034
665n0200,"73rd/Park",,41.7549943,-87.981106,,25035,25035
665n0205,"73rd/Whittier",,41.7549719,-87.9816921,,25036,25036
665n0210,"73rd/Emerson",,41.7549564,-87.9829446,,25037,25037
665n0215,"73rd/Bayberry",,41.7549381,-87.9841353,,25038,25038
665n0225,"73rd/Arbor",,41.7549071,-87.985468,,25039,25039
665n0230,"73rd/Exner",,41.7548918,-87.9865743,,25040,25040
665n0235,"Exner/Walden",,41.7555931,-87.9867291,,25041,25041
665n0240,"Exner/71st",,41.7582818,-87.9868253,,25042,25042
665n0245,"71st/Walden",,41.7584086,-87.9858536,,29418,29418
665n0250,"71st/Emerson",,41.7584773,-87.9821378,,25043,25043
665n0255,"71st/Hudson",,41.7584928,-87.9809031,,25044,25044
665n0260,"71st/Washington",,41.7585196,-87.9796821,,25045,25045
665n0265,"71st/Adams",,41.7585426,-87.978483,,25046,25046
665n0270,"71st/Grant",,41.7586004,-87.9750121,,25047,25047
665n0275,"71st/Cass",,41.7586193,-87.9743583,,29419,29419
665n0295,"Cass/Hinsbrook/Darien Club",,41.7612138,-87.9740626,,25051,25051
665n0300,"Cass/69th",,41.7621613,-87.9741011,,25052,25052
665n0305,"Cass/Tall Pines",,41.7635376,-87.9741336,,25053,25053
665n0310,"Cass/67th",,41.7662335,-87.9742328,,25054,25054
665s0005,"Frontage/Captons",,41.7362173,-87.9728021,,25056,25056
665s0010,"Hinswood/Frontage",,41.7370796,-87.9725511,,25057,25057
665s0015,"Ripple Ridge/Hinswood",,41.7373936,-87.9709571,,25058,25058
665s0020,"Mystic Trace/Ripple Ridge",,41.7369753,-87.9680621,,25059,25059
665s0025,"Frontage/Mystic Trace",,41.7345036,-87.9680965,,25060,25060
665s0030,"Frontage/Nantucket",,41.7351366,-87.9645308,,25061,25061
665s0035,"Frontage/Woodland",,41.7355573,-87.962289,,25062,25062
665s0040,"Portsmouth/Frontage",,41.735885,-87.9613528,,25063,25063
665s0045,"Portsmouth/Sawyer",,41.7389216,-87.9614856,,25064,25064
665s0050,"Portsmouth/Farmingdale",,41.739584,-87.9616765,,25065,25065
665s0055,"Portsmouth/Arrow",,41.7401845,-87.9623835,,25066,25066
665s0060,"Portsmouth/Wittington",,41.7404451,-87.9632143,,25067,25067
665s0065,"Nantucket/Portsmouth",,41.7412616,-87.9643973,,25068,25068
665s0075,"Nantucket/Concord",,41.742831,-87.9644483,,25070,25070
665s0080,"Nantucket/Earl",,41.7436233,-87.9644685,,25071,25071
665s0085,"Nantucket/Sutton",,41.7444061,-87.9644936,,25072,25072
665s0090,"Nantucket/79th",,41.7453463,-87.9645281,,25073,25073
665s0095,"Nantucket/Andermann",,41.7472416,-87.964641,,25074,25074
665s0105,"Walnut/Nantucket",,41.7497036,-87.9648426,,25076,25076
665s0110,"Walnut/Comstock",,41.7496921,-87.96598,,25077,25077
665s0115,"Walnut/Hayenga",,41.7496721,-87.9670731,,29420,29420
665s0120,"Walnut/Stratford",,41.7496205,-87.968521,,25078,25078
665s0125,"Warwick/Walnut",,41.7493454,-87.9697116,,25079,25079
665s0128,"Warwick/Brookhaven",,41.749648,-87.9704506,,29421,29421
665s0135,"Janet/Warwick",,41.7499168,-87.9708558,,25080,25080
665s0140,"Linden/Janet",,41.7495803,-87.9721581,,25081,25081
665s0145,"Plainfield/Linden",,41.7498978,-87.9725156,,25082,25082
665s0148,"Plainfield/Cass",,41.7493186,-87.9741273,,29422,29422
665s0150,"Plainfield/Lester",,41.7484573,-87.9765314,,25083,25083
665s0155,"Adams/Plainfield",,41.7482701,-87.9777043,,25084,25084
665s0160,"Adams/77th",,41.7486975,-87.9779748,,25085,25085
665s0165,"Adams/Sequoia/Grant",,41.7495965,-87.9780018,,25086,25086
665s0170,"Adams/75th",,41.7520528,-87.9780556,,25087,25087
665s0180,"Adams/73rd Pl.",,41.7541073,-87.9778453,,25089,25089
665s0190,"73rd/Grant",,41.7548183,-87.9753828,,25090,25090
665s0195,"73rd/Washington",,41.7549473,-87.9795671,,25091,25091
665s0200,"73rd/Hudson",,41.7549273,-87.980733,,25092,25092
665s0205,"73rd/Park",,41.7549209,-87.9813868,,25093,25093
665s0210,"73rd/Whittier",,41.7549043,-87.9819883,,25094,25094
665s0215,"73rd/Emerson",,41.7548716,-87.9832025,,25095,25095
665s0220,"73rd/Bayberry",,41.7548608,-87.9844246,,25096,25096
665s0225,"73rd/Arbor",,41.7548413,-87.9857441,,25097,25097
665s0230,"Exner/73rd",,41.7549863,-87.9867736,,25098,25098
665s0235,"Exner/Walden",,41.7558181,-87.9867686,,25099,25099
665s0240,"71st/Exner",,41.7584578,-87.9866591,,25100,25100
665s0245,"71st/Walden",,41.7584778,-87.9855481,,25101,25101
665s0250,"71st/Emerson",,41.7585341,-87.981777,,25102,25102
665s0255,"71st/Hudson",,41.7585758,-87.9805818,,25103,25103
665s0260,"71st/Washington",,41.7585736,-87.9800741,,25104,25104
665s0265,"71st/Adams",,41.7586406,-87.9774746,,25105,25105
665s0270,"71st/Grant",,41.7586841,-87.9747198,,25106,25106
665s0275,"Cass/71st",,41.7588005,-87.9741853,,25107,25107
665s0280,"Cass/Alison",,41.7597063,-87.9742225,,25108,25108
665s0285,"Cass/Holly",,41.7606133,-87.9742396,,25109,25109
665s0290,"Cass/Darien Club/Hinsbrook",,41.7615299,-87.97425,,25110,25110
665s0300,"Cass/69th",,41.7623991,-87.9742866,,25112,25112
665s0305,"Cass/Tall Pines",,41.7638814,-87.97434,,25113,25113
668n0005,"Garfield/79th",,41.7452283,-87.9252163,,27774,27774
668n0010,"Garfield/Pine Tree",,41.7429891,-87.9251583,,27775,27775
668n0015,"Garfield/81st",,41.7420488,-87.9251291,,27776,27776
668n0020,"81st/Garfield",,41.7418488,-87.9242503,,27777,27777
668n0025,"Garfield/83rd",,41.7383498,-87.9239988,,27778,27778
668n0030,"83rd/Park",,41.738241,-87.9227846,,27779,27779
668n0035,"83rd/Kathryn",,41.7382633,-87.9213081,,27780,27780
668n0040,"83rd/Deer Path",,41.7382766,-87.9202235,,27781,27781
668n0045,"83rd/Windsor",,41.7382873,-87.9197061,,27782,27782
668n0050,"83rd/Fars Cove",,41.7383041,-87.9185786,,27783,27783
668n0055,"83rd/County Line",,41.7387188,-87.9150343,,27784,27784
668n0060,"County Line/Oak Werth/80th",,41.7436886,-87.9152846,,27785,27785
668n0065,"County Line/79th",,41.7455021,-87.9153546,,27786,27786
668n0070,"79th/Deerview",,41.7457181,-87.9132306,,27787,27787
668n0075,"79th/Bucktrail",,41.7457673,-87.9119386,,27788,27788
668n0080,"79th/Woodside",,41.7458326,-87.9090371,,27789,27789
668n0085,"79th/Chasemoor",,41.7461593,-87.9068168,,27790,27790
668n0090,"Chasemoor/Foxborough/Southgate",,41.7472478,-87.9073893,,27791,27791
668n0095,"Chasemoor/Stonehenge",,41.7482448,-87.9072695,,27792,27792
668n0100,"Chasemoor/Foxborough",,41.7485921,-87.9073996,,27793,27793
668n0105,"Chasemoor/Easton/Thornhill",,41.7491208,-87.9075153,,27794,27794
668n0110,"Chasemoor/Huntington",,41.75006,-87.9074953,,27795,27795
668n0115,"Chasemoor/Northgate",,41.7503316,-87.9075038,,27796,27796
668n0120,"Chasemoor/Trent",,41.7506353,-87.9077273,,27797,27797
668n0125,"Chasemoor/Waterside",,41.7508031,-87.9083605,,27798,27798
668n0130,"Chasemoor/Northgate",,41.7506518,-87.9089728,,27799,27799
668n0135,"Chasemoor/Lincolnshire",,41.750535,-87.9094686,,27800,27800
668n0145,"Lincolnshire/Burr Ridge Pkwy.",,41.7515503,-87.9115546,,27802,27802
668n0150,"Burr Ridge Pkwy./Bridewell",,41.7509256,-87.9129899,,27803,27803
668n0155,"Burr Ridge Pkwy./County Line",,41.7507583,-87.9153018,,27804,27804
668n0165,"County Line/Carriage Way",,41.7636488,-87.9158525,,27806,27806
668n0170,"Carriage Way/County Line Ln.",,41.7639456,-87.9148863,,27807,27807
668n0175,"County Line Ln./Surrey",,41.7646211,-87.9149243,,27808,27808
668n0180,"County Line Ln./Carriage Pl.",,41.7659056,-87.9149603,,27809,27809
668n0185,"Carriage Pl./County Line Rd.",,41.7661263,-87.9158685,,27810,27810
668n0190,"County Line/Plainfield",,41.7714456,-87.916752,,27811,27811
668n0195,"Plainfield/Elm/Kenmare",,41.7698431,-87.9209116,,27812,27812
668n0200,"Plainfield/Garfield/Fieldstone",,41.7685533,-87.9256145,,27813,27813
668n0205,"Plainfield/Rodgers",,41.7673478,-87.9287433,,27814,27814
668n0210,"Plainfield/High Grove",,41.7666666,-87.9303299,,27815,27815
668n0215,"Plainfield/Kingswood",,41.765743,-87.9324768,,27816,27816
668n0220,"Plainfield/Madison",,41.7646223,-87.9350711,,27817,27817
668n0225,"Madison/68th St.",,41.7652186,-87.9353661,,27818,27818
668n0230,"Madison/67th Pl.",,41.7663646,-87.9354115,,27819,27819
668n0235,"Madison/Ridgemoor (S)",,41.7683998,-87.9354848,,27820,27820
668n0240,"Madison/Ridgemoor (N)",,41.7697508,-87.9355381,,27821,27821
668n0245,"Madison/Waterford",,41.7713648,-87.9356068,,27822,27822
668n0250,"Madison/64th",,41.7723846,-87.9356441,,27823,27823
668n0255,"Madison/Creekside",,41.7737438,-87.9356968,,27824,27824
668n0260,"Madison/63rd",,41.7742731,-87.9357306,,27825,27825
668n0265,"Madison/Norris",,41.7747551,-87.9357358,,27826,27826
668n0270,"Madison/Godair",,41.7760368,-87.9357868,,27827,27827
668n0280,"Madison/Andrew",,41.7789101,-87.9358996,,27829,27829
668n0285,"Madison/Clubside",,41.7799558,-87.9359318,,27830,27830
668n0290,"Madison/Old Surrey",,41.7812278,-87.9359868,,27831,27831
668n0295,"Madsion/59th",,41.7816064,-87.9359971,,27832,27832
668n0300,"59th/Old Surrey",,41.7817595,-87.9341986,,27833,27833
668n0305,"59th/Grant",,41.781815,-87.931402,,27834,27834
668n0310,"Grant/Grant Village",,41.7834915,-87.9312501,,27835,27835
668n0315,"Grant/Racquet Club/Kennedy",,41.7841338,-87.9312781,,27836,27836
668n0320,"Grant/57th",,41.7853708,-87.9313348,,27837,27837
668n0325,"57th/Foxgate",,41.7854923,-87.9327003,,27838,27838
668n0330,"57th/Madison",,41.7854423,-87.9359953,,27839,27839
668n0335,"Madison/56th/Bruner",,41.7871263,-87.9362158,,27840,27840
668n0345,"Madison/55th",,41.7888446,-87.9362978,,27842,27842
668n0350,"Madison/9th",,41.7907348,-87.936397,,27843,27843
668n0355,"Madison/8th Pl.",,41.7916291,-87.9364251,,27844,27844
668n0360,"Madison/8th St.",,41.7924921,-87.9364566,,27845,27845
668n0365,"Madison/7th",,41.7943273,-87.9365076,,27846,27846
668n0370,"Madison/6th",,41.7961396,-87.9365941,,27847,27847
668n0375,"Madison/4th",,41.798299,-87.9366754,,27848,27848
668n0378,"Madison/2nd",,41.7996941,-87.9367378,,29423,29423
668n0380,"Madison/Hinsdale",,41.8007008,-87.9367711,,27849,27849
668n0385,"Hinsdale/Clay",,41.8010961,-87.9354939,,27850,27850
668n0390,"Hinsdale/Vine",,41.8014211,-87.9340266,,27851,27851
668n0395,"Hinsdale/Grant",,41.8017481,-87.9325198,,27852,27852
668n0400,"Hinsdale/Lincoln",,41.8020799,-87.9309991,,27853,27853
668n0415,"Hinsdale Metra Station",,41.8026586,-87.9283251,,27856,27856
668s0005,"Garfield/79th",,41.7453519,-87.9251326,,27857,27857
668s0010,"Garfield/Pine Tree",,41.7426946,-87.9250563,,27858,27858
668s0015,"81st/Garfield",,41.7418845,-87.9248638,,27859,27859
668s0020,"Garfield/81st",,41.7417745,-87.9240543,,27860,27860
668s0025,"83rd/Garfield",,41.7382806,-87.9237713,,27861,27861
668s0030,"83rd/Park",,41.7382856,-87.9223778,,27862,27862
668s0035,"83rd/Kathryn",,41.7383321,-87.9209603,,27863,27863
668s0040,"83rd/Deer Path",,41.7383585,-87.9199388,,27864,27864
668s0045,"83rd/Windsor",,41.7383848,-87.9194173,,27865,27865
668s0050,"83rd/Fars Cove",,41.7383963,-87.9182405,,27866,27866
668s0055,"County Line/83rd",,41.7386116,-87.9151803,,27867,27867
668s0060,"County Line/80th/Oak Werth",,41.7436096,-87.9153798,,27868,27868
668s0065,"79th/County Line",,41.7453611,-87.9154881,,27869,27869
668s0070,"79th/Deerview",,41.7457926,-87.9129406,,27870,27870
668s0075,"79th/Bucktrail",,41.7458326,-87.9116561,,27871,27871
668s0080,"79th/Woodside",,41.7459003,-87.90862,,27872,27872
668s0085,"Chasemoor/79th",,41.7460836,-87.9069796,,27873,27873
668s0090,"Chasemoor/Foxborough/Southgate",,41.7474398,-87.9074036,,27874,27874
668s0095,"Chasemoor/Stonehenge",,41.748415,-87.907395,,27875,27875
668s0100,"Chasemoor/Foxborough",,41.7487828,-87.9075251,,27876,27876
668s0105,"Chasemoor/Easton/Thornhill",,41.749377,-87.9075851,,27877,27877
668s0110,"Chasemoor/Huntington",,41.7502736,-87.9075513,,27878,27878
668s0115,"Chasemoor/Northgate",,41.7505068,-87.907662,,27879,27879
668s0120,"Chasemoor/Trent",,41.7506851,-87.9079468,,27880,27880
668s0125,"Chasemoor/Waterside",,41.7506891,-87.9085215,,27881,27881
668s0130,"Chasemoor/Northgate",,41.7505148,-87.9091883,,27882,27882
668s0135,"Chasemoor/Lincolnshire",,41.7504203,-87.9097928,,27883,27883
668s0145,"Burr Ridge Pkwy./Lincolnshire",,41.7513983,-87.9118651,,27885,27885
668s0150,"Burr Ridge Pkwy./Bridewell",,41.7506043,-87.9133938,,27886,27886
668s0155,"County Line/Burr Ridge Pkwy.",,41.7504685,-87.9149774,,27887,27887
668s0165,"Carriage Way/County Line",,41.7634018,-87.9161228,,27889,27889
668s0170,"County Line Ln./Carriage Way",,41.7639468,-87.9149763,,27890,27890
668s0175,"County Line Ln./Surrey",,41.7648515,-87.915001,,27891,27891
668s0180,"Carriage Pl./County Line Ln.",,41.7659836,-87.9151453,,27892,27892
668s0185,"County Line/Carriage Pl.",,41.7659636,-87.9157241,,27893,27893
668s0190,"Plainfield/County Line",,41.771303,-87.9165566,,27894,27894
668s0195,"Plainfield/Elm/Kenmare",,41.7695938,-87.9213208,,27895,27895
668s0200,"Plainfield/Fieldstone/Garfield",,41.7681958,-87.9261369,,27896,27896
668s0205,"Rodgers/Plainfield",,41.7673066,-87.9290258,,27897,27897
668s0210,"Rodgers/Somerset",,41.7677861,-87.9293926,,27898,27898
668s0215,"Rodgers/Rodgers Ct.",,41.7693096,-87.9303718,,27899,27899
668s0220,"Ridgemoor/Rodgers",,41.7696586,-87.9306508,,27900,27900
668s0225,"Ridgemoor/Cambridge",,41.7694386,-87.9315578,,27901,27901
668s0226,"Ridgemoor/Ridgemoor Ct.",,41.7693051,-87.9319708,,29424,29424
668s0227,"Ridgemoor/Wingate",,41.7690506,-87.9326503,,27902,27902
668s0228,"Ridgemoor/Wedgewood",,41.7688135,-87.9331729,,27903,27903
668s0230,"Ridgemoor/Sheffield",,41.7685063,-87.9349158,,27904,27904
668s0235,"Madison/Ridgemoor (S)",,41.7684938,-87.9353163,,27905,27905
668s0240,"Madison/Ridgemoor (N)",,41.769968,-87.9356418,,27906,27906
668s0245,"Madison/Waterford",,41.7716708,-87.9357288,,27907,27907
668s0250,"Madison/64th",,41.77265,-87.935769,,27908,27908
668s0255,"Madison/Creekside",,41.7739459,-87.9358423,,27909,27909
668s0260,"Madison/63rd",,41.7746101,-87.9358566,,27910,27910
668s0270,"Madsion/Godair",,41.7762504,-87.9359025,,27912,27912
668s0280,"Madison/Andrew",,41.7791501,-87.9360183,,27914,27914
668s0285,"Madison/Clubside",,41.7801878,-87.9360446,,27915,27915
668s0295,"59th/Madison",,41.7817956,-87.9358801,,27917,27917
668s0300,"59th/Old Surrey",,41.7818311,-87.9338329,,27918,27918
668s0305,"Grant/59th",,41.7819485,-87.9312351,,27919,27919
668s0310,"Grant/Grant Village",,41.7836823,-87.9313251,,27920,27920
668s0315,"Grant/Racquet Club/Kennedy",,41.7843474,-87.931363,,27921,27921
668s0320,"57th/Grant",,41.7854653,-87.9315641,,27922,27922
668s0325,"57th/Foxgate",,41.7854406,-87.9329723,,27923,27923
668s0330,"Madison/57th",,41.7853438,-87.9358578,,27924,27924
668s0335,"Madison/56th/Bruner",,41.7873286,-87.9362978,,27925,27925
668s0340,"Madison/Carolyn",,41.7884035,-87.9363666,,27926,27926
668s0345,"Madison/55th",,41.7891718,-87.9363838,,27927,27927
668s0350,"Madison/9th",,41.7909771,-87.9364611,,27928,27928
668s0355,"Madison/8th Pl.",,41.7918263,-87.9364675,,27929,27929
668s0360,"Madison/8th St.",,41.792786,-87.9364978,,27930,27930
668s0365,"Madison/7th",,41.7945696,-87.9365683,,27931,27931
668s0370,"Madison/6th",,41.7964043,-87.9366536,,27932,27932
668s0375,"Madison/4th",,41.7982474,-87.936731,,27933,27933
668s0378,"Madison/2nd",,41.7999348,-87.9367963,,29425,29425
668s0380,"Hinsdale/Madison",,41.8006824,-87.9368141,,27934,27934
668s0385,"Hinsdale/Clay",,41.8012606,-87.9351663,,27935,27935
668s0390,"Hinsdale/Vine",,41.8016003,-87.9337143,,27936,27936
668s0395,"Hinsdale/Grant",,41.8019263,-87.9321233,,27937,27937
668s0400,"Hinsdale/Lincoln",,41.8023063,-87.9305424,,27938,27938
668s0415,"Hinsdale Metra Station",,41.8030866,-87.9293518,,27941,27941
669n0005,"64th/Joliet",,41.773337,-87.8803623,,27942,27942
669n0010,"64th/Edgewood",,41.7732791,-87.8831538,,27943,27943
669n0015,"64th/Gilbert",,41.7731536,-87.8872543,,27944,27944
669n0018,"Gilbert/65th St./Clock Tower Dr.",,41.7720358,-87.8874211,,29426,29426
669n0020,"Willow Springs/65th Pl.",,41.7713368,-87.8874056,,27945,27945
