,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,YEAR,MONTH,DOW,HOUR
30123288,2019-01-16 07:15:00,2019-01-16 07:30:00,1259.0,7.3,17031032100.0,17031280100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
30123882,2019-02-19 08:30:00,2019-02-19 09:00:00,2100.0,7.4,17031060300.0,17031081402.0,0.0,0.0,5.72,5.72,True,3.0,2019,2,1,8
30124183,2019-02-18 08:30:00,2019-02-18 08:30:00,353.0,1.1,17031839000.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,0,8
30124322,2019-02-28 08:45:00,2019-02-28 08:45:00,780.0,2.5,17031070200.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30125785,2019-02-11 08:30:00,2019-02-11 09:00:00,1379.0,4.8,17031220602.0,17031833000.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,0,8
30127082,2019-01-08 08:15:00,2019-01-08 09:00:00,2520.0,7.0,17031030400.0,17031280400.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30128063,2019-01-31 08:00:00,2019-01-31 08:15:00,1080.0,4.1,17031310800.0,17031842200.0,0.0,3.0,0.67,3.67,True,1.0,2019,1,3,8
30129200,2019-01-22 08:00:00,2019-01-22 08:00:00,488.0,1.4,17031841900.0,17031330100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
30130375,2019-01-24 07:45:00,2019-01-24 08:15:00,1200.0,3.4,17031071200.0,17031081401.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,7
30130994,2019-02-19 07:30:00,2019-02-19 07:45:00,660.0,2.4,17031243300.0,17031081700.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
30133037,2019-02-27 07:30:00,2019-02-27 08:00:00,1919.0,5.0,17031062600.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,7
30133482,2019-02-25 08:15:00,2019-02-25 08:45:00,1799.0,5.1,17031063200.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30134254,2019-01-25 07:30:00,2019-01-25 07:45:00,555.0,1.5,17031833100.0,17031838200.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
30134460,2019-01-16 07:30:00,2019-01-16 07:45:00,1080.0,3.4,17031031700.0,17031071100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
30136423,2019-02-08 08:00:00,2019-02-08 08:15:00,281.0,1.3,17031381800.0,17031380100.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,8
30138170,2019-02-19 08:45:00,2019-02-19 08:45:00,780.0,2.6,17031243000.0,17031842200.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
30138764,2019-02-06 07:00:00,2019-02-06 07:30:00,1020.0,6.0,17031081403.0,17031051400.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
30139628,2019-01-23 08:45:00,2019-01-23 09:00:00,1499.0,3.7,17031070103.0,17031320100.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,2,8
30140561,2019-01-08 08:45:00,2019-01-08 09:00:00,720.0,1.8,17031839100.0,17031330100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,8
30140772,2019-01-25 08:30:00,2019-01-25 08:45:00,1620.0,2.6,17031842200.0,17031839100.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,4,8
30141363,2019-01-09 07:15:00,2019-01-09 07:15:00,368.0,1.4,17031832600.0,17031071400.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,2,7
30142182,2019-02-15 07:00:00,2019-02-15 07:30:00,2219.0,13.9,17031060400.0,17031680900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,7
30143900,2019-02-25 07:30:00,2019-02-25 07:45:00,900.0,2.0,17031243400.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,0,7
30145322,2019-02-18 08:30:00,2019-02-18 08:30:00,540.0,2.5,17031071300.0,17031842300.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
30146278,2019-01-03 08:00:00,2019-01-03 08:15:00,959.0,3.0,17031071500.0,17031281900.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30146880,2019-02-14 08:00:00,2019-02-14 08:15:00,840.0,2.8,17031242100.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,8
30148351,2019-02-13 07:30:00,2019-02-13 08:00:00,1679.0,4.5,17031063301.0,17031833000.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,7
30150791,2019-02-08 08:00:00,2019-02-08 08:00:00,601.0,1.2,17031411200.0,17031836200.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,8
30154075,2019-02-13 07:00:00,2019-02-13 07:00:00,379.0,1.5,17031030200.0,17031020902.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,2,7
30155147,2019-01-28 07:15:00,2019-01-28 07:30:00,1080.0,3.5,17031242200.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,7
30156795,2019-01-17 08:00:00,2019-01-17 08:15:00,434.0,1.2,17031081201.0,17031081700.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,3,8
30158705,2019-01-22 08:00:00,2019-01-22 08:15:00,458.0,1.5,17031241000.0,17031220300.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
30159025,2019-01-11 08:15:00,2019-01-11 08:30:00,360.0,1.8,17031839000.0,17031841000.0,0.0,0.0,5.67,5.67,True,4.0,2019,1,4,8
30159276,2019-01-23 07:30:00,2019-01-23 07:30:00,480.0,1.9,17031833000.0,17031842200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
30161850,2019-01-07 08:45:00,2019-01-07 09:00:00,591.0,1.1,17031320600.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
30162557,2019-01-17 08:45:00,2019-01-17 09:00:00,1139.0,3.7,17031063200.0,17031081500.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30165060,2019-01-16 07:45:00,2019-01-16 08:00:00,577.0,1.6,17031243400.0,17031280100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,7
30166230,2019-02-22 08:15:00,2019-02-22 08:15:00,461.0,1.7,17031243200.0,17031833000.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
30167684,2019-02-25 08:00:00,2019-02-25 08:15:00,780.0,2.2,17031070300.0,17031081900.0,0.0,0.0,0.72,0.72,True,6.0,2019,2,0,8
30168873,2019-01-22 07:30:00,2019-01-22 07:45:00,1080.0,2.7,17031081000.0,17031833000.0,0.0,0.0,0.67,0.67,True,5.0,2019,1,1,7
30171528,2019-01-22 08:30:00,2019-01-22 09:15:00,2100.0,6.8,17031060200.0,17031081401.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30171862,2019-02-07 07:30:00,2019-02-07 08:15:00,2520.0,6.3,17031210900.0,17031081401.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,3,7
30174555,2019-01-24 08:45:00,2019-01-24 09:15:00,1200.0,4.0,17031841000.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30174732,2019-01-16 08:00:00,2019-01-16 08:45:00,2100.0,3.8,17031070300.0,17031280100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30178291,2019-01-22 08:00:00,2019-01-22 08:30:00,1139.0,3.7,17031071200.0,17031081401.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,1,8
30179234,2019-02-22 07:15:00,2019-02-22 07:30:00,900.0,2.3,17031831800.0,17031160800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,7
30180112,2019-01-11 07:45:00,2019-01-11 08:00:00,840.0,2.8,17031842200.0,17031838100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
30182041,2019-02-04 08:00:00,2019-02-04 08:15:00,1620.0,3.5,17031832500.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30184656,2019-02-27 07:15:00,2019-02-27 07:30:00,286.0,1.1,17031700501.0,17031700100.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,2,7
30186776,2019-02-22 08:00:00,2019-02-22 08:15:00,386.0,1.1,17031842200.0,17031842200.0,0.0,0.0,2.55,2.55,True,4.0,2019,2,4,8
30186968,2019-02-12 08:45:00,2019-02-12 08:45:00,540.0,1.9,17031281900.0,17031833000.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
30187441,2019-02-06 07:45:00,2019-02-06 08:00:00,528.0,0.7,17031301801.0,17031830500.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,2,7
30188608,2019-02-05 08:30:00,2019-02-05 09:00:00,1860.0,4.4,17031832500.0,17031281900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,1,8
30191361,2019-02-04 08:15:00,2019-02-04 08:45:00,1080.0,2.6,17031070101.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30191660,2019-02-12 07:15:00,2019-02-12 07:30:00,507.0,1.4,17031310800.0,17031838200.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,1,7
30192609,2019-02-25 07:30:00,2019-02-25 08:00:00,1440.0,3.7,17031051400.0,17031081900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,0,7
30192771,2019-01-25 08:00:00,2019-01-25 08:00:00,306.0,0.6,17031030200.0,17031030500.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,4,8
30195553,2019-02-08 08:15:00,2019-02-08 08:45:00,1679.0,3.6,17031240500.0,17031081800.0,0.0,1.0,0.72,1.72,True,3.0,2019,2,4,8
30195568,2019-01-16 07:30:00,2019-01-16 08:00:00,1200.0,3.3,17031241200.0,17031281900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
30197868,2019-01-17 08:15:00,2019-01-17 09:00:00,2759.0,5.5,17031051400.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
30203683,2019-02-20 08:30:00,2019-02-20 09:00:00,1620.0,3.9,17031070102.0,17031243500.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30204034,2019-02-01 08:45:00,2019-02-01 08:45:00,249.0,0.7,17031030102.0,17031830600.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,4,8
30204672,2019-02-08 08:15:00,2019-02-08 08:30:00,600.0,2.3,17031080201.0,17031832500.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
30204783,2019-01-25 07:00:00,2019-01-25 07:15:00,469.0,2.4,17031241600.0,17031081800.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
30204869,2019-02-01 08:45:00,2019-02-01 09:00:00,1020.0,3.7,17031071200.0,17031031501.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,4,8
30206008,2019-02-19 07:45:00,2019-02-19 07:45:00,348.0,1.2,17031838700.0,17031292500.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
30208565,2019-02-04 07:30:00,2019-02-04 08:00:00,2640.0,9.2,17031840200.0,17031160800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
30210138,2019-02-04 07:15:00,2019-02-04 07:30:00,480.0,1.4,17031081000.0,17031839100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,7
30212190,2019-01-02 08:30:00,2019-01-02 08:45:00,1320.0,4.9,17031070600.0,17031320100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30213207,2019-01-18 08:15:00,2019-01-18 08:30:00,1259.0,3.3,17031071300.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
30213282,2019-01-10 08:45:00,2019-01-10 08:45:00,164.0,0.7,17031835800.0,17031835500.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,3,8
30214926,2019-01-15 08:45:00,2019-01-15 09:15:00,1560.0,3.8,17031839200.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30217883,2019-01-28 07:30:00,2019-01-28 07:45:00,959.0,2.0,17031081600.0,17031071500.0,0.0,0.0,0.0,0.0,True,6.0,2019,1,0,7
30218495,2019-02-12 07:15:00,2019-02-12 07:30:00,1139.0,3.7,17031071500.0,17031320100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30218890,2019-02-19 07:45:00,2019-02-19 08:00:00,660.0,1.9,17031081403.0,17031839100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,7
30220495,2019-02-08 07:30:00,2019-02-08 08:00:00,2039.0,5.0,17031240700.0,17031081800.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,4,7
30222269,2019-02-20 08:30:00,2019-02-20 09:00:00,2039.0,4.7,17031061200.0,17031081500.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30223578,2019-02-27 08:15:00,2019-02-27 08:30:00,959.0,3.8,17031243300.0,17031071500.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,2,8
30223712,2019-01-14 08:00:00,2019-01-14 08:15:00,1320.0,3.6,17031842300.0,17031310600.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,0,8
30224046,2019-01-16 08:15:00,2019-01-16 08:30:00,1020.0,2.7,17031071500.0,17031833000.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
30224114,2019-01-24 07:45:00,2019-01-24 08:15:00,1259.0,3.2,17031081700.0,17031838200.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
30225260,2019-01-24 07:30:00,2019-01-24 07:45:00,480.0,2.2,17031071600.0,17031243500.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
30225366,2019-02-27 07:00:00,2019-02-27 07:00:00,243.0,1.3,17031843600.0,17031390700.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,2,7
30225700,2019-01-14 08:30:00,2019-01-14 08:45:00,420.0,1.2,17031081403.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
30229680,2019-01-30 08:15:00,2019-01-30 08:30:00,780.0,2.1,17031081300.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
30231336,2019-02-15 07:45:00,2019-02-15 08:15:00,1740.0,4.3,17031062900.0,17031833000.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,7
30232528,2019-02-21 08:15:00,2019-02-21 08:45:00,2160.0,6.3,17031051000.0,17031081500.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
30233522,2019-02-06 08:45:00,2019-02-06 09:00:00,1200.0,1.8,17031320600.0,17031280100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30233640,2019-01-14 08:30:00,2019-01-14 09:00:00,1440.0,2.6,17031080201.0,17031280100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,0,8
30234329,2019-01-22 07:00:00,2019-01-22 07:15:00,660.0,2.9,17031062100.0,17031210900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,7
30234616,2019-02-12 07:45:00,2019-02-12 08:15:00,1799.0,3.9,17031240300.0,17031061100.0,0.0,0.0,0.72,0.72,True,5.0,2019,2,1,7
30235078,2019-02-07 08:30:00,2019-02-07 09:00:00,1679.0,0.2,17031081700.0,17031081700.0,0.0,1.0,0.72,1.72,True,3.0,2019,2,3,8
30235717,2019-01-03 08:45:00,2019-01-03 09:00:00,840.0,2.0,17031243500.0,17031081500.0,0.0,0.0,0.67,0.67,True,4.0,2019,1,3,8
30236907,2019-02-14 08:30:00,2019-02-14 08:30:00,540.0,1.2,17031839100.0,17031081403.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
30237028,2019-01-29 08:15:00,2019-01-29 08:15:00,497.0,0.8,17031833100.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
30238694,2019-01-18 07:45:00,2019-01-18 08:00:00,327.0,0.6,17031833000.0,17031280100.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,4,7
30239603,2019-02-22 08:00:00,2019-02-22 08:15:00,1139.0,4.4,17031838000.0,17031330100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,4,8
30244072,2019-02-01 08:45:00,2019-02-01 08:45:00,640.0,1.3,17031839000.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,4,8
30246697,2019-01-04 07:00:00,2019-01-04 07:00:00,120.0,0.5,17031081700.0,17031081201.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,7
30247675,2019-01-17 08:15:00,2019-01-17 08:30:00,780.0,2.2,17031310700.0,17031833000.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
30248590,2019-02-26 08:45:00,2019-02-26 09:00:00,780.0,5.4,17031430101.0,17031351000.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
30248844,2019-02-21 08:15:00,2019-02-21 08:30:00,191.0,0.7,17031070600.0,17031071000.0,0.0,0.0,2.55,2.55,True,5.0,2019,2,3,8
30249222,2019-02-08 08:30:00,2019-02-08 08:30:00,284.0,0.8,17031010502.0,17031010702.0,0.0,0.0,2.55,2.55,True,6.0,2019,2,4,8
30251183,2019-02-19 08:00:00,2019-02-19 08:00:00,180.0,0.5,17031081800.0,17031081800.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,1,8
30252105,2019-02-27 08:30:00,2019-02-27 08:45:00,1259.0,2.6,17031070300.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30252674,2019-02-05 08:15:00,2019-02-05 08:15:00,780.0,2.7,17031242000.0,17031281900.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,1,8
30252829,2019-02-15 08:30:00,2019-02-15 09:00:00,1860.0,4.4,17031070600.0,17031839100.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,4,8
30255085,2019-02-06 08:45:00,2019-02-06 09:00:00,420.0,0.6,17031839100.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,2,8
30256671,2019-01-30 08:30:00,2019-01-30 08:45:00,780.0,2.8,17031071300.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,8
30258123,2019-01-23 08:45:00,2019-01-23 09:00:00,831.0,0.8,17031081700.0,17031280100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,2,8
30261906,2019-01-29 08:30:00,2019-01-29 08:30:00,216.0,0.7,17031611800.0,17031611900.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
30265058,2019-02-25 07:00:00,2019-02-25 07:00:00,214.0,0.7,17031060100.0,17031832100.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,0,7
30266975,2019-01-25 08:15:00,2019-01-25 08:15:00,154.0,0.6,17031283800.0,17031841900.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,4,8
30268104,2019-02-28 07:30:00,2019-02-28 07:30:00,396.0,1.7,17031071500.0,17031081900.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,3,7
30269846,2019-01-15 08:00:00,2019-01-15 08:45:00,2339.0,9.7,17031691200.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,8
30272116,2019-02-14 08:45:00,2019-02-14 09:00:00,154.0,0.6,17031390300.0,17031390600.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,3,8
30272273,2019-01-04 08:30:00,2019-01-04 08:30:00,578.0,1.4,17031081300.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,8
30273267,2019-01-08 07:00:00,2019-01-08 07:15:00,660.0,2.6,17031242100.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,1,7
30273408,2019-01-29 08:45:00,2019-01-29 09:00:00,511.0,1.3,17031281900.0,17031833000.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,8
30273538,2019-01-14 07:45:00,2019-01-14 08:30:00,2400.0,6.2,17031060900.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
30277055,2019-02-27 07:30:00,2019-02-27 07:30:00,373.0,1.4,17031330100.0,17031320600.0,0.0,0.0,2.55,2.55,True,7.0,2019,2,2,7
30277612,2019-02-15 08:15:00,2019-02-15 08:30:00,1379.0,2.4,17031833000.0,17031081300.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
30278947,2019-01-29 08:30:00,2019-01-29 08:45:00,268.0,1.2,17031580700.0,17031590500.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
30280111,2019-02-01 08:45:00,2019-02-01 09:00:00,1320.0,2.5,17031241400.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
30283415,2019-01-16 07:45:00,2019-01-16 08:00:00,1080.0,3.2,17031061000.0,17031210900.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
30283680,2019-02-05 07:15:00,2019-02-05 07:15:00,658.0,1.9,17031843200.0,17031839100.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,7
30288083,2019-02-25 08:00:00,2019-02-25 08:15:00,1080.0,3.3,17031240300.0,17031061100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,0,8
30292157,2019-01-17 07:45:00,2019-01-17 07:45:00,375.0,1.1,17031320400.0,17031081401.0,0.0,0.0,2.55,2.55,True,2.0,2019,1,3,7
30293507,2019-01-17 08:30:00,2019-01-17 09:00:00,1080.0,2.9,17031063000.0,17031842200.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30293712,2019-02-21 08:00:00,2019-02-21 08:00:00,199.0,0.8,17031836800.0,17031231500.0,0.0,0.0,2.55,2.55,True,2.0,2019,2,3,8
30294863,2019-01-29 07:15:00,2019-01-29 07:15:00,355.0,1.4,17031062000.0,17031062900.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,7
30296002,2019-02-19 08:30:00,2019-02-19 08:30:00,471.0,1.3,17031080202.0,17031081401.0,0.0,0.0,2.55,2.55,True,3.0,2019,2,1,8
30296262,2019-02-26 07:30:00,2019-02-26 08:00:00,2100.0,5.7,17031060900.0,17031839100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
30298256,2019-02-26 07:45:00,2019-02-26 08:00:00,1320.0,3.2,17031081000.0,17031841900.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,1,7
30303668,2019-01-23 07:45:00,2019-01-23 08:00:00,900.0,3.9,17031240300.0,17031220400.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,2,7
30305268,2019-01-09 07:30:00,2019-01-09 07:45:00,420.0,1.3,17031081403.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,2,7
30306377,2019-02-21 08:30:00,2019-02-21 09:00:00,1560.0,4.6,17031062000.0,17031833000.0,0.0,0.0,0.72,0.72,True,4.0,2019,2,3,8
30306739,2019-01-16 08:00:00,2019-01-16 08:30:00,1740.0,4.1,17031062800.0,17031081300.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30309242,2019-01-18 07:15:00,2019-01-18 07:30:00,1200.0,2.9,17031330100.0,17031081700.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,4,7
30312903,2019-01-09 08:00:00,2019-01-09 08:30:00,1320.0,3.5,17031242200.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,8
30314529,2019-01-24 07:15:00,2019-01-24 07:45:00,1379.0,5.2,17031061902.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,7
30314670,2019-01-15 07:30:00,2019-01-15 07:45:00,354.0,1.5,17031842000.0,17031836500.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,1,7
30317194,2019-01-04 07:30:00,2019-01-04 07:45:00,660.0,2.3,17031070102.0,17031842200.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,7
30319405,2019-01-21 08:15:00,2019-01-21 08:45:00,1499.0,5.4,17031063200.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
30320237,2019-02-22 08:00:00,2019-02-22 08:30:00,1679.0,3.7,17031071200.0,17031281900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,4,8
30322027,2019-02-20 07:45:00,2019-02-20 08:00:00,720.0,1.5,17031221200.0,17031210100.0,0.0,0.0,0.72,0.72,True,1.0,2019,2,2,7
30322985,2019-01-03 08:15:00,2019-01-03 08:15:00,480.0,1.4,17031243500.0,17031842200.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,3,8
30326199,2019-01-25 08:00:00,2019-01-25 08:00:00,361.0,0.7,17031030200.0,17031030200.0,0.0,0.0,2.55,2.55,True,5.0,2019,1,4,8
30328781,2019-01-04 08:15:00,2019-01-04 08:15:00,720.0,2.4,17031243400.0,17031081300.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
30331210,2019-02-25 08:30:00,2019-02-25 08:45:00,1139.0,2.8,17031080201.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,0,8
30331858,2019-01-08 07:30:00,2019-01-08 07:45:00,840.0,2.1,17031081300.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,7
30332156,2019-01-25 07:30:00,2019-01-25 07:45:00,385.0,1.4,17031832100.0,17031060100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,4,7
30333882,2019-02-19 07:00:00,2019-02-19 07:30:00,1379.0,4.0,17031071600.0,17031839100.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30333966,2019-01-14 07:45:00,2019-01-14 08:15:00,2459.0,6.5,17031831100.0,17031833000.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,7
30334640,2019-01-10 08:00:00,2019-01-10 08:30:00,1560.0,3.5,17031071300.0,17031320100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,3,8
30336849,2019-01-22 08:30:00,2019-01-22 09:00:00,1499.0,2.1,17031081300.0,17031839100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,1,8
30337345,2019-01-18 08:00:00,2019-01-18 08:30:00,1320.0,4.9,17031839200.0,17031839100.0,0.0,0.0,0.67,0.67,True,1.0,2019,1,4,8
30339192,2019-01-28 08:15:00,2019-01-28 08:15:00,291.0,0.8,17031081401.0,17031320100.0,0.0,0.0,2.55,2.55,True,3.0,2019,1,0,8
30340383,2019-01-25 08:30:00,2019-01-25 09:00:00,2100.0,2.2,17031080100.0,17031839100.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,4,8
30340747,2019-01-03 08:00:00,2019-01-03 08:15:00,1080.0,2.1,17031081100.0,17031280100.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,3,8
30341182,2019-01-16 07:30:00,2019-01-16 08:00:00,1379.0,3.9,17031830900.0,17031081900.0,0.0,0.0,0.67,0.67,True,3.0,2019,1,2,7
30341274,2019-02-26 07:30:00,2019-02-26 07:45:00,780.0,2.4,17031832500.0,17031081900.0,0.0,0.0,0.72,0.72,True,3.0,2019,2,1,7
30344006,2019-02-28 08:00:00,2019-02-28 08:15:00,1200.0,3.2,17031081700.0,17031838100.0,0.0,0.0,0.72,0.72,True,2.0,2019,2,3,8
30344163,2019-02-26 07:45:00,2019-02-26 07:45:00,346.0,1.0,17031301100.0,17031300900.0,0.0,0.0,2.55,2.55,True,6.0,2019,2,1,7
30344170,2019-01-21 08:30:00,2019-01-21 08:45:00,1499.0,5.6,17031282800.0,17031081300.0,0.0,0.0,0.67,0.67,True,2.0,2019,1,0,8
30345990,2019-01-29 08:00:00,2019-01-29 08:00:00,426.0,1.8,17031730201.0,17031710800.0,0.0,0.0,2.55,2.55,True,4.0,2019,1,1,8
